tweet_id,topic1,topic2,title1,title2
951287495563542535,LV001,LV001,Latvia 100,Latvia 100
951317143513157632,LV001,LV001,Latvia 100,Latvia 100
951368404144881664,LV001,LV001,Latvia 100,Latvia 100
951374756435066880,LV001,LV001,Latvia 100,Latvia 100
951382409131515904,LV001,LV001,Latvia 100,Latvia 100
951403643835691008,LV001,LV001,Latvia 100,Latvia 100
951422329732653057,LV001,LV001,Latvia 100,Latvia 100
951422854515523584,LV001,LV001,Latvia 100,Latvia 100
951493220894208000,LV001,LV001,Latvia 100,Latvia 100
951501295512379392,LV001,LV001,Latvia 100,Latvia 100
951506171915046912,LV001,LV001,Latvia 100,Latvia 100
951535076424155137,LV001,LV001,Latvia 100,Latvia 100
951554347086811138,LV001,LV001,Latvia 100,Latvia 100
951575216936890369,LV001,LV001,Latvia 100,Latvia 100
951651979574493184,LV001,LV001,Latvia 100,Latvia 100
951657516588519430,LV001,LV001,Latvia 100,Latvia 100
951660786333577216,LV001,LV001,Latvia 100,Latvia 100
951679275161317376,LV001,LV001,Latvia 100,Latvia 100
951686781145055233,LV001,LV001,Latvia 100,Latvia 100
951724460524130304,LV001,LV001,Latvia 100,Latvia 100
951728401739669504,LV001,LV001,Latvia 100,Latvia 100
951735158721433600,LV001,LV001,Latvia 100,Latvia 100
951754462825197568,LV001,LV001,Latvia 100,Latvia 100
951757865341026304,LV001,LV001,Latvia 100,Latvia 100
951758605233123329,LV001,LV001,Latvia 100,Latvia 100
951758928081309697,LV001,LV001,Latvia 100,Latvia 100
951759016123826176,LV001,LV001,Latvia 100,Latvia 100
951760385144709120,LV001,LV001,Latvia 100,Latvia 100
951765197399740417,LV001,LV001,Latvia 100,Latvia 100
951782485981048832,LV001,LV001,Latvia 100,Latvia 100
951783095459635201,LV001,LV001,Latvia 100,Latvia 100
951789256212492288,LV001,LV001,Latvia 100,Latvia 100
951793388294045697,LV001,LV001,Latvia 100,Latvia 100
951800319251447808,LV001,LV001,Latvia 100,Latvia 100
951807880008753153,LV001,LV001,Latvia 100,Latvia 100
951826803106119680,LV001,LV001,Latvia 100,Latvia 100
951829167120764928,LV001,LV001,Latvia 100,Latvia 100
951837862969962496,LV001,LV001,Latvia 100,Latvia 100
951851782602444801,LV001,LV001,Latvia 100,Latvia 100
951864367301185536,LV001,LV001,Latvia 100,Latvia 100
951925811715588097,LV001,LV001,Latvia 100,Latvia 100
951935677834448896,LV001,LV001,Latvia 100,Latvia 100
951944081604833280,LV001,LV001,Latvia 100,Latvia 100
951944304175480834,LV001,LV001,Latvia 100,Latvia 100
952105383790817281,LV001,LV001,Latvia 100,Latvia 100
952232847217131520,LV001,LV001,Latvia 100,Latvia 100
952244300955504641,LV001,LV001,Latvia 100,Latvia 100
952254464626438145,LV001,LV001,Latvia 100,Latvia 100
952303660666642438,LV001,LV001,Latvia 100,Latvia 100
952333315511652353,LV001,LV001,Latvia 100,Latvia 100
952341573722808320,LV001,LV001,Latvia 100,Latvia 100
952359725538033665,LV001,LV001,Latvia 100,Latvia 100
952359937727873024,LV001,LV001,Latvia 100,Latvia 100
952451246551691264,LV001,LV001,Latvia 100,Latvia 100
952475798866415616,LV001,LV001,Latvia 100,Latvia 100
952570360234414081,LV001,LV001,Latvia 100,Latvia 100
952592153502502912,LV001,LV013,Latvia 100,New Year
952592153502502912,LV001,LV001,Latvia 100,Latvia 100
952621745806200832,LV001,LV001,Latvia 100,Latvia 100
952625801568153600,LV001,LV001,Latvia 100,Latvia 100
952639841942065152,LV001,LV001,Latvia 100,Latvia 100
952643261285494784,LV001,LV001,Latvia 100,Latvia 100
952674974313132033,LV001,LV001,Latvia 100,Latvia 100
952683642035298304,LV001,LV001,Latvia 100,Latvia 100
952767781610688512,LV001,LV001,Latvia 100,Latvia 100
952774359344611328,LV001,LV001,Latvia 100,Latvia 100
952788148316229632,LV001,LV001,Latvia 100,Latvia 100
952804508127649793,LV001,LV001,Latvia 100,Latvia 100
952820139426185217,LV001,LV001,Latvia 100,Latvia 100
952820262784905216,LV001,LV001,Latvia 100,Latvia 100
952831314738188288,LV001,LV001,Latvia 100,Latvia 100
952832273891713025,LV001,LV001,Latvia 100,Latvia 100
952834007573630976,LV001,LV001,Latvia 100,Latvia 100
952834624388034560,LV001,LV001,Latvia 100,Latvia 100
952836995423797248,LV001,LV001,Latvia 100,Latvia 100
952837239024832513,LV001,LV001,Latvia 100,Latvia 100
952837240438317056,LV001,LV001,Latvia 100,Latvia 100
952855985445588992,LV001,LV001,Latvia 100,Latvia 100
952864656917434368,LV001,LV001,Latvia 100,Latvia 100
952874526173515777,LV001,LV001,Latvia 100,Latvia 100
952887978480816128,LV001,LV001,Latvia 100,Latvia 100
952909676038979584,LV001,LV001,Latvia 100,Latvia 100
952922925837049856,LV001,LV001,Latvia 100,Latvia 100
952923351147843584,LV001,LV001,Latvia 100,Latvia 100
952926909746286592,LV001,LV001,Latvia 100,Latvia 100
952950111813980160,LV001,LV001,Latvia 100,Latvia 100
952955957704880129,LV001,LV001,Latvia 100,Latvia 100
952966027947765766,LV001,LV001,Latvia 100,Latvia 100
952967131007799298,LV001,LV001,Latvia 100,Latvia 100
952970872939319303,LV001,LV001,Latvia 100,Latvia 100
952975915709091841,LV001,LV001,Latvia 100,Latvia 100
952995417091985408,LV001,LV001,Latvia 100,Latvia 100
953015645964206080,LV001,LV001,Latvia 100,Latvia 100
953144381518827520,LV001,LV001,Latvia 100,Latvia 100
953194001561210880,LV001,LV001,Latvia 100,Latvia 100
953261124979445762,LV001,LV001,Latvia 100,Latvia 100
953261175575318529,LV001,LV001,Latvia 100,Latvia 100
953264580469379072,LV001,LV001,Latvia 100,Latvia 100
953280039059165185,LV001,LV001,Latvia 100,Latvia 100
953296182675165186,LV001,LV001,Latvia 100,Latvia 100
953296920910417920,LV001,LV001,Latvia 100,Latvia 100
953322227281334272,LV001,LV001,Latvia 100,Latvia 100
953326538640027648,LV001,LV001,Latvia 100,Latvia 100
953507175720042496,LV001,LV001,Latvia 100,Latvia 100
953523569161572352,LV001,LV001,Latvia 100,Latvia 100
953526049052045313,LV001,LV001,Latvia 100,Latvia 100
953566042864934912,LV001,LV001,Latvia 100,Latvia 100
953570622625472512,LV001,LV001,Latvia 100,Latvia 100
953583108158296064,LV001,LV001,Latvia 100,Latvia 100
953590116529950721,LV001,LV001,Latvia 100,Latvia 100
953603317325844480,LV001,LV001,Latvia 100,Latvia 100
953607325088190464,LV001,LV001,Latvia 100,Latvia 100
953610007064563712,LV001,LV001,Latvia 100,Latvia 100
953611151539044352,LV001,LV001,Latvia 100,Latvia 100
953627964620591105,LV001,LV001,Latvia 100,Latvia 100
953628300043276288,LV001,LV001,Latvia 100,Latvia 100
953629332471189504,LV001,LV001,Latvia 100,Latvia 100
953633005154783232,LV001,LV001,Latvia 100,Latvia 100
953641640194924546,LV001,LV001,Latvia 100,Latvia 100
953648163830853632,LV001,LV001,Latvia 100,Latvia 100
953656011067359232,LV001,LV001,Latvia 100,Latvia 100
953661748040667137,LV001,LV001,Latvia 100,Latvia 100
953674440658874368,LV001,LV001,Latvia 100,Latvia 100
953720831816949765,LV001,LV001,Latvia 100,Latvia 100
953722661691101184,LV001,LV001,Latvia 100,Latvia 100
953728556663754753,LV001,LV001,Latvia 100,Latvia 100
953770866705301504,LV001,LV001,Latvia 100,Latvia 100
953858543731568640,LV001,LV001,Latvia 100,Latvia 100
953869814296186880,LV001,LV001,Latvia 100,Latvia 100
953872001004916736,LV001,LV001,Latvia 100,Latvia 100
953886215497043968,LV001,LV001,Latvia 100,Latvia 100
953901300646690816,LV001,LV001,Latvia 100,Latvia 100
953941128931311616,LV001,LV001,Latvia 100,Latvia 100
953960354727497729,LV001,LV001,Latvia 100,Latvia 100
953962198925275137,LV001,LV001,Latvia 100,Latvia 100
953965867179696129,LV001,LV001,Latvia 100,Latvia 100
953968961405833218,LV001,LV001,Latvia 100,Latvia 100
953986185705205760,LV001,LV001,Latvia 100,Latvia 100
953986240143155201,LV001,LV001,Latvia 100,Latvia 100
953987724968636416,LV001,LV001,Latvia 100,Latvia 100
953989117431435264,LV001,LV001,Latvia 100,Latvia 100
953998836070080512,LV001,LV001,Latvia 100,Latvia 100
954012837013262336,LV001,LV001,Latvia 100,Latvia 100
954013296562237442,LV001,LV001,Latvia 100,Latvia 100
954013582693404674,LV001,LV001,Latvia 100,Latvia 100
954023323322773505,LV001,LV001,Latvia 100,Latvia 100
954059663288557570,LV001,LV001,Latvia 100,Latvia 100
954061855647064065,LV001,LV001,Latvia 100,Latvia 100
954063908414939137,LV001,LV001,Latvia 100,Latvia 100
954066019030654978,LV001,LV001,Latvia 100,Latvia 100
954083732083810304,LV001,LV001,Latvia 100,Latvia 100
954085084499513344,LV001,LV001,Latvia 100,Latvia 100
954085530832179200,LV001,LV001,Latvia 100,Latvia 100
954085942540800000,LV001,LV001,Latvia 100,Latvia 100
954088552878477313,LV001,LV001,Latvia 100,Latvia 100
954098327704035328,LV001,LV011,Latvia 100,November 18
954098327704035328,LV001,LV001,Latvia 100,Latvia 100
954105902696673282,LV001,LV001,Latvia 100,Latvia 100
954107524210360321,LV001,LV001,Latvia 100,Latvia 100
954107569060171778,LV001,LV011,Latvia 100,November 18
954107569060171778,LV001,LV001,Latvia 100,Latvia 100
954163576532553728,LV001,LV001,Latvia 100,Latvia 100
954186656071872512,LV001,LV001,Latvia 100,Latvia 100
954228395939950592,LV001,LV001,Latvia 100,Latvia 100
954235976674508802,LV001,LV001,Latvia 100,Latvia 100
954241099970875392,LV001,LV011,Latvia 100,November 18
954241099970875392,LV001,LV001,Latvia 100,Latvia 100
954246640973570048,LV001,LV001,Latvia 100,Latvia 100
954247681857261568,LV001,LV001,Latvia 100,Latvia 100
954255141875658752,LV001,LV001,Latvia 100,Latvia 100
954286042613534720,LV001,LV001,Latvia 100,Latvia 100
954289615371952128,LV001,LV001,Latvia 100,Latvia 100
954296306566090752,LV001,LV001,Latvia 100,Latvia 100
954297516970921985,LV001,LV001,Latvia 100,Latvia 100
954298019066806272,LV001,LV011,Latvia 100,November 18
954298019066806272,LV001,LV001,Latvia 100,Latvia 100
954298236923207680,LV001,LV001,Latvia 100,Latvia 100
954299141211000832,LV001,LV001,Latvia 100,Latvia 100
954305065770242049,LV001,LV001,Latvia 100,Latvia 100
954307599301832705,LV001,LV001,Latvia 100,Latvia 100
954310136805412864,LV001,LV011,Latvia 100,November 18
954310136805412864,LV001,LV001,Latvia 100,Latvia 100
954332529342939136,LV001,LV001,Latvia 100,Latvia 100
954332635958005762,LV001,LV001,Latvia 100,Latvia 100
954332637480538112,LV001,LV011,Latvia 100,November 18
954332637480538112,LV001,LV001,Latvia 100,Latvia 100
954348124214104064,LV001,LV001,Latvia 100,Latvia 100
954348832875339777,LV001,LV001,Latvia 100,Latvia 100
954350882417709056,LV001,LV001,Latvia 100,Latvia 100
954352947642753025,LV001,LV001,Latvia 100,Latvia 100
954353984898326529,LV001,LV001,Latvia 100,Latvia 100
954359452756533248,LV001,LV001,Latvia 100,Latvia 100
954360735588548608,LV001,LV001,Latvia 100,Latvia 100
954375971033047041,LV001,LV001,Latvia 100,Latvia 100
954377815914352640,LV001,LV001,Latvia 100,Latvia 100
954387567927091201,LV001,LV001,Latvia 100,Latvia 100
954407458117685249,LV001,LV001,Latvia 100,Latvia 100
954413916075028481,LV001,LV001,Latvia 100,Latvia 100
954427281295990786,LV001,LV001,Latvia 100,Latvia 100
954442830881153024,LV001,LV001,Latvia 100,Latvia 100
954472693780361216,LV001,LV001,Latvia 100,Latvia 100
954625978327855105,LV001,LV001,Latvia 100,Latvia 100
954652805817667586,LV001,LV001,Latvia 100,Latvia 100
954692995621810181,LV001,LV001,Latvia 100,Latvia 100
954705013615611905,LV001,LV001,Latvia 100,Latvia 100
954723226281791488,LV001,LV001,Latvia 100,Latvia 100
954742204400095234,LV001,LV001,Latvia 100,Latvia 100
954824266956099584,LV001,LV001,Latvia 100,Latvia 100
954824424032698368,LV001,LV001,Latvia 100,Latvia 100
954847676738174976,LV001,LV001,Latvia 100,Latvia 100
954991928516411393,LV001,LV001,Latvia 100,Latvia 100
955042128165470209,LV001,LV001,Latvia 100,Latvia 100
955063846628184064,LV001,LV001,Latvia 100,Latvia 100
955104482454536193,LV001,LV001,Latvia 100,Latvia 100
955134949505544192,LV001,LV001,Latvia 100,Latvia 100
955192443271630848,LV001,LV001,Latvia 100,Latvia 100
955337653804822535,LV001,LV001,Latvia 100,Latvia 100
955354368727011328,LV001,LV001,Latvia 100,Latvia 100
955360410928107521,LV001,LV001,Latvia 100,Latvia 100
955369998968655872,LV001,LV001,Latvia 100,Latvia 100
955373247872282624,LV001,LV001,Latvia 100,Latvia 100
955386860255240192,LV001,LV001,Latvia 100,Latvia 100
955388194257817600,LV001,LV001,Latvia 100,Latvia 100
955435988070879239,LV001,LV001,Latvia 100,Latvia 100
955446007315255296,LV001,LV001,Latvia 100,Latvia 100
955449895149887488,LV001,LV001,Latvia 100,Latvia 100
955452123138920450,LV001,LV001,Latvia 100,Latvia 100
955462996884586503,LV001,LV001,Latvia 100,Latvia 100
955711709951471616,LV001,LV001,Latvia 100,Latvia 100
955715588210520064,LV001,LV001,Latvia 100,Latvia 100
955756394564734977,LV001,LV001,Latvia 100,Latvia 100
955821263439704064,LV001,LV001,Latvia 100,Latvia 100
955839684059566085,LV001,LV001,Latvia 100,Latvia 100
955839819418087426,LV001,LV001,Latvia 100,Latvia 100
956125597733982209,LV001,LV001,Latvia 100,Latvia 100
956169000186101761,LV001,LV001,Latvia 100,Latvia 100
956191139958226944,LV001,LV001,Latvia 100,Latvia 100
956215562094415872,LV001,LV001,Latvia 100,Latvia 100
956414891333750784,LV001,LV001,Latvia 100,Latvia 100
956431410444857344,LV001,LV005,Latvia 100,Olympics
956431410444857344,LV001,LV001,Latvia 100,Latvia 100
956451136009134080,LV001,LV001,Latvia 100,Latvia 100
956476455248105472,LV001,LV001,Latvia 100,Latvia 100
956488183876931584,LV001,LV001,Latvia 100,Latvia 100
956502933859860483,LV001,LV001,Latvia 100,Latvia 100
956506366117629952,LV001,LV001,Latvia 100,Latvia 100
956538442686652417,LV001,LV001,Latvia 100,Latvia 100
956545457907552261,LV001,LV001,Latvia 100,Latvia 100
956554934740291585,LV001,LV001,Latvia 100,Latvia 100
956563784772014081,LV001,LV001,Latvia 100,Latvia 100
956595103803543552,LV001,LV001,Latvia 100,Latvia 100
956602133394190336,LV001,LV001,Latvia 100,Latvia 100
956603743323160576,LV001,LV001,Latvia 100,Latvia 100
956617093809614848,LV001,LV001,Latvia 100,Latvia 100
956779439903342592,LV001,LV001,Latvia 100,Latvia 100
956780629173075968,LV001,LV001,Latvia 100,Latvia 100
956798327995228160,LV001,LV001,Latvia 100,Latvia 100
956802409170423808,LV001,LV001,Latvia 100,Latvia 100
956804525200945154,LV001,LV001,Latvia 100,Latvia 100
956806314889502720,LV001,LV001,Latvia 100,Latvia 100
956807036951564288,LV001,LV001,Latvia 100,Latvia 100
956817109480337408,LV001,LV001,Latvia 100,Latvia 100
956827961373679616,LV001,LV001,Latvia 100,Latvia 100
956831139091664896,LV001,LV001,Latvia 100,Latvia 100
956884015579004930,LV001,LV001,Latvia 100,Latvia 100
956884853110247429,LV001,LV001,Latvia 100,Latvia 100
956891480232157184,LV001,LV001,Latvia 100,Latvia 100
956897460491837442,LV001,LV001,Latvia 100,Latvia 100
956963016230219776,LV001,LV001,Latvia 100,Latvia 100
956971158271856641,LV001,LV001,Latvia 100,Latvia 100
956979584586731521,LV001,LV001,Latvia 100,Latvia 100
956983274563391489,LV001,LV001,Latvia 100,Latvia 100
957016153859198976,LV001,LV001,Latvia 100,Latvia 100
957243429980917763,LV001,LV001,Latvia 100,Latvia 100
957282053535469568,LV001,LV001,Latvia 100,Latvia 100
957300989664677888,LV001,LV001,Latvia 100,Latvia 100
957341750976184327,LV001,LV001,Latvia 100,Latvia 100
957494227906191362,LV001,LV001,Latvia 100,Latvia 100
957516791676325888,LV001,LV001,Latvia 100,Latvia 100
957548318804017153,LV001,LV001,Latvia 100,Latvia 100
957564356539158529,LV001,LV001,Latvia 100,Latvia 100
957673021401165825,LV001,LV001,Latvia 100,Latvia 100
957858333989462019,LV001,LV001,Latvia 100,Latvia 100
957863245204901888,LV001,LV001,Latvia 100,Latvia 100
957903736093003776,LV001,LV001,Latvia 100,Latvia 100
957912495741550592,LV001,LV001,Latvia 100,Latvia 100
957947003157262336,LV001,LV005,Latvia 100,Olympics
957947003157262336,LV001,LV001,Latvia 100,Latvia 100
957954983223324672,LV001,LV001,Latvia 100,Latvia 100
957977651863572481,LV001,LV001,Latvia 100,Latvia 100
957991536880443392,LV001,LV005,Latvia 100,Olympics
957991536880443392,LV001,LV001,Latvia 100,Latvia 100
958029598356393985,LV001,LV001,Latvia 100,Latvia 100
958035416225140737,LV001,LV001,Latvia 100,Latvia 100
958043155177377792,LV001,LV001,Latvia 100,Latvia 100
958045655297126403,LV001,LV001,Latvia 100,Latvia 100
958122966503497728,LV001,LV005,Latvia 100,Olympics
958122966503497728,LV001,LV001,Latvia 100,Latvia 100
958225181037776896,LV001,LV001,Latvia 100,Latvia 100
958235473960415233,LV001,LV001,Latvia 100,Latvia 100
958255324422656000,LV001,LV001,Latvia 100,Latvia 100
958270388986892288,LV001,LV001,Latvia 100,Latvia 100
958273685881835520,LV001,LV001,Latvia 100,Latvia 100
958273951565828097,LV001,LV001,Latvia 100,Latvia 100
958278407724429313,LV001,LV001,Latvia 100,Latvia 100
958280281185800192,LV001,LV001,Latvia 100,Latvia 100
958287623021367296,LV001,LV001,Latvia 100,Latvia 100
958308954685280257,LV001,LV001,Latvia 100,Latvia 100
958316434131734530,LV001,LV001,Latvia 100,Latvia 100
958317389833293825,LV001,LV001,Latvia 100,Latvia 100
958324168046637056,LV001,LV001,Latvia 100,Latvia 100
958338652630863875,LV001,LV001,Latvia 100,Latvia 100
958338681122811905,LV001,LV001,Latvia 100,Latvia 100
958339044194312193,LV001,LV001,Latvia 100,Latvia 100
958340115507679232,LV001,LV001,Latvia 100,Latvia 100
958346974671106049,LV001,LV001,Latvia 100,Latvia 100
958349080022929414,LV001,LV001,Latvia 100,Latvia 100
958354671206268929,LV001,LV001,Latvia 100,Latvia 100
958365088301375490,LV001,LV001,Latvia 100,Latvia 100
958382262151778304,LV001,LV001,Latvia 100,Latvia 100
958383625917083649,LV001,LV001,Latvia 100,Latvia 100
958392544693555200,LV001,LV001,Latvia 100,Latvia 100
958425337620254720,LV001,LV001,Latvia 100,Latvia 100
958519493164224513,LV001,LV001,Latvia 100,Latvia 100
958607229170708480,LV001,LV001,Latvia 100,Latvia 100
958608589194702848,LV001,LV001,Latvia 100,Latvia 100
958632856393273344,LV001,LV001,Latvia 100,Latvia 100
958635969812496385,LV001,LV001,Latvia 100,Latvia 100
958647512168050688,LV001,LV001,Latvia 100,Latvia 100
958647921871933442,LV001,LV001,Latvia 100,Latvia 100
958648400504918016,LV001,LV001,Latvia 100,Latvia 100
958672466393444353,LV001,LV001,Latvia 100,Latvia 100
958686157969281027,LV001,LV001,Latvia 100,Latvia 100
958701084029177856,LV001,LV001,Latvia 100,Latvia 100
958705824276258816,LV001,LV001,Latvia 100,Latvia 100
958744981652561920,LV001,LV001,Latvia 100,Latvia 100
958759031220432897,LV001,LV001,Latvia 100,Latvia 100
958820415044014080,LV001,LV001,Latvia 100,Latvia 100
958961235067842560,LV001,LV001,Latvia 100,Latvia 100
958977166041124864,LV001,LV001,Latvia 100,Latvia 100
958979622573617153,LV001,LV001,Latvia 100,Latvia 100
959045993609289728,LV001,LV013,Latvia 100,New Year
959045993609289728,LV001,LV001,Latvia 100,Latvia 100
959051070709358592,LV001,LV001,Latvia 100,Latvia 100
959055729838776321,LV001,LV001,Latvia 100,Latvia 100
959067116187111424,LV001,LV001,Latvia 100,Latvia 100
959081212492111872,LV001,LV001,Latvia 100,Latvia 100
959147174385930240,LV001,LV001,Latvia 100,Latvia 100
959327780830896128,LV001,LV001,Latvia 100,Latvia 100
959327949383176192,LV001,LV001,Latvia 100,Latvia 100
959330416913240064,LV001,LV001,Latvia 100,Latvia 100
959342815976271872,LV001,LV001,Latvia 100,Latvia 100
959412429183770624,LV001,LV001,Latvia 100,Latvia 100
959441205661716480,LV001,LV001,Latvia 100,Latvia 100
959451368674045953,LV001,LV001,Latvia 100,Latvia 100
959472195146829825,LV001,LV001,Latvia 100,Latvia 100
959488681873731584,LV001,LV001,Latvia 100,Latvia 100
959510062296379393,LV001,LV001,Latvia 100,Latvia 100
959513533498175488,LV001,LV001,Latvia 100,Latvia 100
959529978445606915,LV001,LV001,Latvia 100,Latvia 100
959684208879906816,LV001,LV001,Latvia 100,Latvia 100
959702175227236352,LV001,LV001,Latvia 100,Latvia 100
959720402770591744,LV001,LV011,Latvia 100,November 18
959720402770591744,LV001,LV001,Latvia 100,Latvia 100
959734603434086400,LV001,LV001,Latvia 100,Latvia 100
959893581535367168,LV001,LV001,Latvia 100,Latvia 100
960123072144650241,LV001,LV001,Latvia 100,Latvia 100
960389168873574400,LV001,LV001,Latvia 100,Latvia 100
960390329244434432,LV001,LV001,Latvia 100,Latvia 100
960410249822916608,LV001,LV001,Latvia 100,Latvia 100
960414857572077568,LV001,LV001,Latvia 100,Latvia 100
960423026486579200,LV001,LV001,Latvia 100,Latvia 100
960479246417301504,LV001,LV011,Latvia 100,November 18
960479246417301504,LV001,LV001,Latvia 100,Latvia 100
960484665575403520,LV001,LV001,Latvia 100,Latvia 100
960490620761595905,LV001,LV001,Latvia 100,Latvia 100
960493103051309057,LV001,LV001,Latvia 100,Latvia 100
960516418008576001,LV001,LV001,Latvia 100,Latvia 100
960542612645130242,LV001,LV001,Latvia 100,Latvia 100
960553980718911488,LV001,LV001,Latvia 100,Latvia 100
960557413228269568,LV001,LV001,Latvia 100,Latvia 100
960559938929078273,LV001,LV001,Latvia 100,Latvia 100
960568334143098885,LV001,LV001,Latvia 100,Latvia 100
960803129582407680,LV001,LV001,Latvia 100,Latvia 100
960807105828655105,LV001,LV001,Latvia 100,Latvia 100
960825627870982144,LV001,LV001,Latvia 100,Latvia 100
960863262530244608,LV001,LV001,Latvia 100,Latvia 100
960868586783985664,LV001,LV001,Latvia 100,Latvia 100
960886629043986432,LV001,LV001,Latvia 100,Latvia 100
960947048999739393,LV001,LV001,Latvia 100,Latvia 100
960950059851493376,LV001,LV001,Latvia 100,Latvia 100
961048906242166787,LV001,LV001,Latvia 100,Latvia 100
961237949399609344,LV001,LV001,Latvia 100,Latvia 100
961239696780267522,LV001,LV001,Latvia 100,Latvia 100
961283260335747077,LV001,LV001,Latvia 100,Latvia 100
961459700012232704,LV001,LV001,Latvia 100,Latvia 100
961543870357102592,LV001,LV001,Latvia 100,Latvia 100
961544009985482753,LV001,LV001,Latvia 100,Latvia 100
961559899741224961,LV001,LV001,Latvia 100,Latvia 100
961613036929896448,LV001,LV001,Latvia 100,Latvia 100
961614379312730112,LV001,LV001,Latvia 100,Latvia 100
961615134891429889,LV001,LV001,Latvia 100,Latvia 100
961627255964360707,LV001,LV001,Latvia 100,Latvia 100
961628467921002496,LV001,LV001,Latvia 100,Latvia 100
961645025699430402,LV001,LV001,Latvia 100,Latvia 100
961656598929297408,LV001,LV001,Latvia 100,Latvia 100
961670967968727040,LV001,LV001,Latvia 100,Latvia 100
961689267318808577,LV001,LV001,Latvia 100,Latvia 100
961690190434701313,LV001,LV001,Latvia 100,Latvia 100
961795551611277313,LV001,LV001,Latvia 100,Latvia 100
961864398988967937,LV001,LV001,Latvia 100,Latvia 100
961865882367442945,LV001,LV001,Latvia 100,Latvia 100
961866629159124999,LV001,LV001,Latvia 100,Latvia 100
961907736240967681,LV001,LV001,Latvia 100,Latvia 100
961907842767876097,LV001,LV001,Latvia 100,Latvia 100
961907993641185280,LV001,LV001,Latvia 100,Latvia 100
961908088835137536,LV001,LV001,Latvia 100,Latvia 100
961908728881696768,LV001,LV001,Latvia 100,Latvia 100
961908830555787270,LV001,LV001,Latvia 100,Latvia 100
961909153190043648,LV001,LV001,Latvia 100,Latvia 100
961910560639111168,LV001,LV001,Latvia 100,Latvia 100
961914541784395776,LV001,LV001,Latvia 100,Latvia 100
961916626961682432,LV001,LV001,Latvia 100,Latvia 100
961920121739587584,LV001,LV001,Latvia 100,Latvia 100
961921936573034496,LV001,LV001,Latvia 100,Latvia 100
961922522475360256,LV001,LV001,Latvia 100,Latvia 100
961936367793197059,LV001,LV005,Latvia 100,Olympics
961936367793197059,LV001,LV001,Latvia 100,Latvia 100
961936706936233984,LV001,LV001,Latvia 100,Latvia 100
961941258884218880,LV001,LV005,Latvia 100,Olympics
961941258884218880,LV001,LV001,Latvia 100,Latvia 100
961941403315163136,LV001,LV005,Latvia 100,Olympics
961941403315163136,LV001,LV001,Latvia 100,Latvia 100
961943002074804225,LV001,LV005,Latvia 100,Olympics
961943002074804225,LV001,LV001,Latvia 100,Latvia 100
961953338026811395,LV001,LV001,Latvia 100,Latvia 100
961954015067156480,LV001,LV001,Latvia 100,Latvia 100
961956700378030080,LV001,LV005,Latvia 100,Olympics
961956700378030080,LV001,LV001,Latvia 100,Latvia 100
961959453913485312,LV001,LV001,Latvia 100,Latvia 100
961961885494063104,LV001,LV001,Latvia 100,Latvia 100
961970419581505537,LV001,LV001,Latvia 100,Latvia 100
962011194545528832,LV001,LV001,Latvia 100,Latvia 100
962040804314251264,LV001,LV005,Latvia 100,Olympics
962040804314251264,LV001,LV001,Latvia 100,Latvia 100
962048144870539271,LV001,LV001,Latvia 100,Latvia 100
962054003667361797,LV001,LV001,Latvia 100,Latvia 100
962064414793809922,LV001,LV001,Latvia 100,Latvia 100
962069147566751744,LV001,LV001,Latvia 100,Latvia 100
962082595264782336,LV001,LV001,Latvia 100,Latvia 100
962173621824311296,LV001,LV001,Latvia 100,Latvia 100
962178956253368320,LV001,LV001,Latvia 100,Latvia 100
962323797721436162,LV001,LV001,Latvia 100,Latvia 100
962325037213736960,LV001,LV001,Latvia 100,Latvia 100
962368183675080705,LV001,LV001,Latvia 100,Latvia 100
962386186273730560,LV001,LV001,Latvia 100,Latvia 100
962403965223698433,LV001,LV001,Latvia 100,Latvia 100
962404847843790848,LV001,LV001,Latvia 100,Latvia 100
962418197621297154,LV001,LV001,Latvia 100,Latvia 100
962443554068017152,LV001,LV001,Latvia 100,Latvia 100
962467275965157377,LV001,LV001,Latvia 100,Latvia 100
962610445717733377,LV001,LV001,Latvia 100,Latvia 100
962812156508033024,LV001,LV001,Latvia 100,Latvia 100
962952954377580544,LV001,LV001,Latvia 100,Latvia 100
962970423192358912,LV001,LV001,Latvia 100,Latvia 100
962979773831147520,LV001,LV001,Latvia 100,Latvia 100
962983099347988480,LV001,LV001,Latvia 100,Latvia 100
962983682486210560,LV001,LV001,Latvia 100,Latvia 100
962984042621784064,LV001,LV001,Latvia 100,Latvia 100
962988810589028352,LV001,LV001,Latvia 100,Latvia 100
962992782334930945,LV001,LV001,Latvia 100,Latvia 100
962995403116482560,LV001,LV001,Latvia 100,Latvia 100
962999046058242050,LV001,LV001,Latvia 100,Latvia 100
963009458904469504,LV001,LV001,Latvia 100,Latvia 100
963037068799733766,LV001,LV001,Latvia 100,Latvia 100
963044869483782145,LV001,LV001,Latvia 100,Latvia 100
963067186725228544,LV001,LV001,Latvia 100,Latvia 100
963072122032619521,LV001,LV001,Latvia 100,Latvia 100
963077726822420480,LV001,LV001,Latvia 100,Latvia 100
963087420995653632,LV001,LV001,Latvia 100,Latvia 100
963099292746571779,LV001,LV001,Latvia 100,Latvia 100
963108333044379648,LV001,LV001,Latvia 100,Latvia 100
963114720948604929,LV001,LV001,Latvia 100,Latvia 100
